role,atom_id,x_A,y_A,z_A,is_gb,first_neighbor_count
gb_sample,21214,39.47040016431271,31.004893307887503,60.6790754654858,1,11
gb_sample,12434,22.892462119605494,5.594733609145802,15.35349014876442,1,13
gb_sample,46951,90.4786625368005,15.257223349489708,52.75384921531697,1,11
gb_sample,30138,55.77725294655418,61.92641627879365,58.457648044738,1,11
gb_sample,31601,59.02036779068283,74.3348891580848,70.86891287321751,1,11
gb_sample,29822,57.24883115806701,36.14209506263018,31.72440759296124,1,13
gb_sample,26492,47.36285041854341,52.843122076398735,89.48432311398766,1,11
gb_sample,21231,40.90294946096057,44.868363106981114,16.071622314232464,1,10
gb_sample,30284,52.56390396414395,5.747718726563734,80.11454696697662,1,10
gb_sample,35487,66.61869192474978,59.80177108166589,14.613598094519508,1,10
gb_sample,13201,24.251593812803993,75.9493005735755,94.00980494688854,1,11
gb_sample,23147,44.18335418376257,45.55822181030137,35.47079285313285,1,11
gb_sample,38340,70.25410046347595,66.53749273117606,57.645768559424255,1,13
gb_sample,14070,26.921643976999597,83.19744742471379,81.85573239029752,1,10
gb_sample,10262,19.074185033861433,5.528951880542242,8.977307820860469,1,11
gb_sample,41321,77.90364637978281,93.75764606596225,19.366601659295636,1,13
gb_sample,50677,90.3985363827207,4.330950893289087,66.2762631081175,1,10
gb_sample,50554,95.37128700946168,68.18580489177492,42.1031893683225,1,11
gb_sample,12690,18.64940598213976,84.45036988749683,72.36751263705487,1,11
gb_sample,20835,38.68915438349988,39.744426828546274,74.47343423121639,1,11
gb_sample,13744,25.387602153842845,81.54956814971744,21.396110640044625,1,13
gb_sample,22479,43.11998218967046,68.18067891888778,20.677667682361346,1,11
gb_sample,27730,49.19988658259599,71.98496756202046,15.135381888896623,1,11
gb_sample,12592,20.765521688149764,64.06508686234781,50.85315107576799,1,10
gb_sample,24685,43.643643592821704,44.99123580788993,54.97364515321446,1,11
gb_sample,34792,65.41012642200882,70.27098076905624,36.357239272913404,1,11
gb_sample,7304,11.632709458189225,70.4677621874846,46.12418030156556,1,11
gb_sample,23520,44.96586097328193,66.17815065090434,8.354399719734717,1,13
gb_sample,49863,94.13257123895922,72.6991924155679,56.27068072797585,1,10
gb_sample,39061,72.77709782060866,46.4516626291362,7.642497383433962,1,11
gb_sample,38073,71.7090674975172,49.460742225148635,3.9023724756796447,1,11
gb_sample,25239,47.342012086893355,82.63953162708597,95.13607695519961,1,11
gb_sample,19000,35.744293298037526,17.532307458634538,78.18197810492599,1,13
gb_sample,34044,61.915676740528575,9.794748013674111,89.43198128763022,1,11
gb_sample,30649,56.159640684542175,57.93418826085217,14.526037394356848,1,11
gb_sample,17298,37.0362899862483,76.98448348630139,17.61764673939482,1,11
gb_sample,10782,21.99739363555691,88.7686541098753,17.114095241733615,1,10
gb_sample,21839,40.17929092174834,35.643327144098244,58.25897682280602,1,13
gb_sample,24432,45.4755305697709,70.35738304142444,24.548836901809278,1,11
