atom_id,delta_e_kj_mol,pe_eV,bulk_reference_mean_pe_eV,bulk_reference_std_pe_eV,bulk_reference_count,x_A,y_A,z_A,first_neighbor_count
34489,-4.756436366536555,-552950.180225234,-552950.1309282449,0.01281383610860636,50,27.631625445912114,94.1318020892076,106.48834146609745,11
110966,-6.982825849786884,-552950.203300135,-552950.1309282449,0.01281383610860636,50,94.62368490668123,23.967880509384308,53.17763249667991,10
145821,-14.643756305037442,-552950.282700084,-552950.1309282449,0.01281383610860636,50,121.29505936404385,56.14076743195472,147.26158174982686,11
25351,-33.16795282970163,-552950.474689852,-552950.1309282449,0.01281383610860636,50,22.71997471746069,110.13510691081797,127.35996205390919,10
45297,-17.184490946574524,-552950.309032943,-552950.1309282449,0.01281383610860636,50,37.024910640276524,27.72728241139474,44.07578062166082,11
59928,-4.300661369900828,-552950.175501459,-552950.1309282449,0.01281383610860636,50,49.78470712778459,82.36007099608975,27.75238104277353,13
25501,-23.16742597996262,-552950.371041695,-552950.1309282449,0.01281383610860636,50,22.390392594349485,125.74766373808147,78.08344645552891,11
44515,-13.321416331935293,-552950.268994996,-552950.1309282449,0.01281383610860636,50,35.46260533078793,126.26806604917931,88.47830921078517,11
70030,23.898725825180385,-552949.883235406,-552950.1309282449,0.01281383610860636,50,58.64131088813444,115.94326550077254,64.57534043567713,11
59259,7.475311087842491,-552950.053452105,-552950.1309282449,0.01281383610860636,50,54.26258371856573,97.68971778874553,131.33909343832335,10
41643,1.2933542219802119,-552950.117523573,-552950.1309282449,0.01281383610860636,50,35.63986313538827,123.78020027537968,64.59836653180315,11
38394,2.00671900346598,-552950.110130068,-552950.1309282449,0.01281383610860636,50,30.409271709333012,96.99732507669425,17.98757130703843,13
133628,12.719668171370415,-552949.999098174,-552950.1309282449,0.01281383610860636,50,107.53705508859326,9.19671580208531,13.537736791435751,11
140920,-25.69483002114318,-552950.397236392,-552950.1309282449,0.01281383610860636,50,115.64473176602624,76.0323898501936,49.505007763436524,11
72701,-9.972453975872233,-552950.234285447,-552950.1309282449,0.01281383610860636,50,60.119454107445115,84.37394709390719,20.56311808830014,11
143496,-11.83149485381638,-552950.253553048,-552950.1309282449,0.01281383610860636,50,116.50215159852841,99.52264838804012,55.033023525717695,11
178990,-1.9505377389753444,-552950.151144144,-552950.1309282449,0.01281383610860636,50,147.84360373203853,89.64860252892464,25.106013699339805,10
31299,-1.845111109221871,-552950.150051474,-552950.1309282449,0.01281383610860636,50,24.069972368300785,22.242455781800036,28.209423082507318,13
12025,-17.38182844008917,-552950.311078202,-552950.1309282449,0.01281383610860636,50,9.541338586615657,15.514624751518072,140.56673911024518,11
153421,-22.004674388194672,-552950.358990624,-552950.1309282449,0.01281383610860636,50,125.71197101329231,40.03005881903523,146.52027890819195,11
158483,-18.39330087558989,-552950.321561375,-552950.1309282449,0.01281383610860636,50,129.9960861608649,26.1235275461524,34.5773275181397,11
176228,9.794056146886255,-552950.029420006,-552950.1309282449,0.01281383610860636,50,145.29277481081402,13.777569677215912,21.356319050754408,11
10743,4.4139096499613135,-552950.085181295,-552950.1309282449,0.01281383610860636,50,5.851954476767757,10.920308359229637,25.789116169530157,11
15972,51.740843558416515,-552949.59467219,-552950.1309282449,0.01281383610860636,50,9.721625921236175,108.47344791686976,122.12646821582756,8
3876,-8.347132881326795,-552950.217440181,-552950.1309282449,0.01281383610860636,50,4.785381876263707,127.19007663691583,35.840898548907035,10
37924,-7.677530473063716,-552950.210500241,-552950.1309282449,0.01281383610860636,50,29.627085596174222,113.16639868148286,15.76159499283016,11
70419,-13.235527501698114,-552950.268104821,-552950.1309282449,0.01281383610860636,50,59.01667493626726,116.51520951185736,84.41447150936152,11
