atom_id,delta_e_kj_mol,pe_eV,bulk_reference_pe_eV,x_A,y_A,z_A,first_neighbor_count
31724,2.8341330341552093,-274146.637610435,-274146.666984154,39.828347764337565,4.637979211137108,73.29011739989805,13
27497,-1.6740652770308566,-274146.684334618,-274146.666984154,36.383805971734496,35.33914052721806,6.6202512358288965,13
27144,1.1531202323925802,-274146.655032905,-274146.666984154,33.3336942258612,62.0436395372299,84.58382255001952,13
46342,2.1157740709500668,-274146.645055701,-274146.666984154,58.74225445408512,91.07805327475961,63.80624958433766,11
52740,2.7797351837524387,-274146.638174229,-274146.666984154,66.33563900552575,32.61532597843478,46.60013155752943,13
15741,-5.284716604342791,-274146.721756382,-274146.666984154,18.812368695894968,83.71087185100421,27.30540321807038,13
11128,1.5536027708217954,-274146.650882196,-274146.666984154,14.21289832361752,80.24470945309922,13.923276667616332,13
28061,0.2643006322926685,-274146.664244871,-274146.666984154,34.97130133101059,31.333372456261436,41.544849156414195,11
72831,-1.5995481104170461,-274146.683562302,-274146.666984154,90.97218125207762,10.424999784532622,20.323658136321676,13
30346,3.7528116629082886,-274146.628089002,-274146.666984154,36.89251875535562,92.69092081218095,21.04448857265144,11
58396,1.816763233216124,-274146.64815473,-274146.666984154,73.30831605703906,67.81822925416054,51.8588996516108,11
52311,1.463893889837272,-274146.651811963,-274146.666984154,64.28469202496652,25.580919477911873,0.08025334548917584,13
70768,-2.28989381556444,-274146.690717231,-274146.666984154,89.28560212884832,88.86510714356655,26.046255164302632,14
19944,-0.17345042447559328,-274146.668781841,-274146.666984154,24.09289701651964,82.66178067530834,19.069124201057864,13
53839,5.231078775474551,-274146.612767843,-274146.666984154,68.51986389501863,94.0392014225999,58.95687128467279,11
76886,3.3743273973256254,-274146.632011715,-274146.666984154,94.6236378178073,58.08760874807823,53.74091198157542,11
51846,4.240481240932862,-274146.623034663,-274146.666984154,64.60036550500661,89.81730793196431,64.46573659936452,11
54052,-0.7424961153681168,-274146.674679584,-274146.666984154,66.10053757895516,24.13863695990892,62.821203472237976,13
45817,0.5994118498635511,-274146.660771688,-274146.666984154,57.41241312065711,34.81838800832332,81.8234569242537,13
59763,0.2276511636160331,-274146.664624716,-274146.666984154,74.69751488016367,51.57832080805181,14.193960379039552,13
39064,-0.6793922002312679,-274146.674025558,-274146.666984154,48.93021180083651,8.424598553434327,92.77344104113085,11
65369,2.652794452503968,-274146.639489877,-274146.666984154,82.47605678417952,78.22959808951684,57.231392109629624,11
30318,2.770418561028418,-274146.638270789,-274146.666984154,37.85049321043092,84.15354813133634,59.52870291208164,11
8995,-4.232469477130647,-274146.710850609,-274146.666984154,12.26486666766006,91.72856885344379,62.33282809493341,13
38801,0.7931097238222611,-274146.658764151,-274146.666984154,48.4169518453487,85.0674787526131,31.929720014767028,11
33528,2.2760813633409755,-274146.643394233,-274146.666984154,41.89602231204663,60.860279683300014,67.94383806177424,11
59500,-1.4511267501391303,-274146.682024023,-274146.666984154,75.03242076471281,88.63458890167169,34.415023118019285,13
71619,-2.5916727251082214,-274146.693844949,-274146.666984154,89.00946693810069,6.082260760684518,19.85467744059851,13
59913,2.650297024673151,-274146.639515761,-274146.666984154,73.89809069826144,65.77253082634527,88.78419477323578,11
17036,-0.9953329392819945,-274146.677300053,-274146.666984154,20.973582391236224,59.3888624283836,62.79135225867091,11
31005,-0.1250880190477786,-274146.6682806,-274146.666984154,40.24478911535978,36.00719771873372,54.53659635279743,13
16124,-0.00925448524770005,-274146.66708007,-274146.666984154,19.795459710747984,78.05594164678718,81.4928580751894,13
32535,1.7466421301826183,-274146.648881484,-274146.666984154,39.373947605711564,49.738741735931306,65.75769221932863,11
56241,5.3130518439311745,-274146.611918252,-274146.666984154,69.00742132468496,34.75254730073321,87.39618644954835,11
3015,2.3229321331294166,-274146.642908659,-274146.666984154,0.5628262893501719,84.28189274255676,29.149473603703377,11
33086,3.5274787539572143,-274146.630424413,-274146.666984154,40.67517543860354,29.624295351175242,87.7760026706445,11
70238,-4.267297403436089,-274146.711211575,-274146.666984154,89.04997688829634,55.45487137286945,34.836377930117195,14
22649,0.9637718189069344,-274146.656995363,-274146.666984154,28.25175987132103,76.87938197203614,80.12303594977053,11
28935,-2.3354381707476937,-274146.691189265,-274146.666984154,34.5000329527027,81.58945505468441,54.14047729521943,13
7508,-0.5268840091626074,-274146.672444922,-274146.666984154,9.160746853622884,91.2918457527625,40.27617162921549,13
47010,0.47334411533703513,-274146.662078288,-274146.666984154,59.98125715867399,84.7496801969901,45.68908720800015,11
46643,2.1610009937129373,-274146.644586957,-274146.666984154,58.41430864570885,92.5009410183368,12.062336677329322,11
11762,-1.3752019652575058,-274146.681237118,-274146.666984154,13.153910930022905,2.8804096226432723,64.64258788673838,13
46397,7.467183855266491,-274146.589592247,-274146.666984154,57.50406927551075,91.65659784694077,16.492294848871946,11
60629,-2.611663037538433,-274146.694052134,-274146.666984154,75.2385822536603,56.266683275408134,87.03364624180578,13
33648,-0.18873350856813018,-274146.668940239,-274146.666984154,41.561346593831246,17.622615437581658,16.23943786517058,11
19502,-1.2840987763647922,-274146.6802929,-274146.666984154,23.805973309528504,75.59365639053651,88.34874666929812,13
43555,-0.41147192515447134,-274146.67124876,-274146.666984154,51.66376974319229,3.3513765512502767,72.16905135338165,13
31984,1.6616687550297389,-274146.649762171,-274146.666984154,39.19680686681391,6.916611096349504,73.46667025835518,13
69992,-0.7320819720584081,-274146.674571649,-274146.666984154,87.47730921714198,75.92499162834758,93.35446060191259,13
15176,2.4762147119351043,-274146.641319997,-274146.666984154,18.07653468856448,91.14331970761124,67.05111163918446,11
21554,0.03758518695820218,-274146.666594611,-274146.666984154,27.837548280660304,96.53934795214101,23.829334651492402,11
25823,1.6442618317655362,-274146.649942581,-274146.666984154,32.09365264458988,26.35486244565585,10.746073604327439,11
61680,3.3134300983184586,-274146.632642871,-274146.666984154,77.05385709071933,59.02931654154638,1.6917212505174632,11
21367,4.308498767991969,-274146.622329711,-274146.666984154,23.906640837018568,95.58961410919787,24.397228669408104,11
40565,-0.8903210985244662,-274146.676211682,-274146.666984154,51.22312734140773,4.745856587796731,14.03646566739943,13
71858,-0.4512633407255563,-274146.671661169,-274146.666984154,89.76998547925524,18.76437965116542,64.95003291070114,13
49940,-2.109995656320492,-274146.688852718,-274146.666984154,62.69310042848245,21.238257715971102,69.98998764911063,13
62667,-0.856220193047583,-274146.675858251,-274146.666984154,79.35061364515576,27.942867321589993,88.44332826768634,13
19602,1.336843642971642,-274146.653128746,-274146.666984154,23.631257516615474,26.35630474780327,5.441464448022046,11
4032,4.281943881670356,-274146.622604933,-274146.666984154,6.015794512366149,95.88976245420307,19.53008036257035,13
20078,0.6331848038046184,-274146.660421656,-274146.666984154,25.403009734566076,49.6793164720084,21.688722471221563,11
10911,-0.33148635735042936,-274146.670419768,-274146.666984154,13.256968416331635,91.49358339628539,50.66480470800108,13
68397,-0.5064085706293067,-274146.672232709,-274146.666984154,85.42432528360038,66.02578081946282,57.07362788965068,13
48401,3.611300097827988,-274146.629555666,-274146.666984154,61.19131799853356,91.39100271472496,19.682760742857145,11
28326,6.281815912589673,-274146.60187772,-274146.666984154,37.90330440246652,8.428410282539385,19.8227313132399,10
42459,3.4961550802887125,-274146.63074906,-274146.666984154,52.01012810144696,94.56990280946847,6.8447307658421455,11
38871,1.5295297723457344,-274146.651131695,-274146.666984154,46.85214983738467,64.33962886469934,74.37785239776281,11
5989,0.6085121539708472,-274146.66067737,-274146.666984154,9.290019237737518,94.23196692091662,59.92022917687838,11
59824,-0.7340555782680732,-274146.674592104,-274146.666984154,75.07559179532807,57.75547772189438,95.69164786899344,13
28626,-0.42323165034701243,-274146.671370641,-274146.666984154,35.138115208357384,33.70106472670154,94.38476214345097,14
42101,1.019532335628814,-274146.656417446,-274146.666984154,51.75960402709505,24.65394648353137,74.35736209474761,11
23227,-0.03933667864771148,-274146.66739185,-274146.666984154,29.083121709058766,89.82883406754411,97.41372816902549,13
22167,6.026079221840937,-274146.604528244,-274146.666984154,26.52443094701955,28.303539967008994,13.513771470234586,11
7213,3.3843605161465873,-274146.631907729,-274146.666984154,7.921627339892668,8.711549626565741,20.080736298059755,11
23722,2.827484908272194,-274146.637679338,-274146.666984154,28.807358869013925,79.49019147657215,74.61445116860085,11
72487,3.015475479742071,-274146.635730953,-274146.666984154,90.32286574164614,51.01996954523854,47.984730279458134,11
39904,-1.4112587241817032,-274146.68161082,-274146.666984154,49.94509919612341,19.796824993310924,1.2179443258460012,13
393,-1.0455082044582262,-274146.677820083,-274146.666984154,0.9679723543566834,82.15810537584542,92.24975150479274,13
29206,3.151354229801764,-274146.634322669,-274146.666984154,34.031470504616614,25.394252013957303,68.17673206037905,11
72273,2.989825725955818,-274146.635996794,-274146.666984154,90.63268166040373,96.0794169560767,16.907169427125034,11
12804,8.057655271359057,-274146.583472442,-274146.666984154,15.935879790172658,66.31254896091228,19.565032318558536,11
821,2.000151935988219,-274146.64625404,-274146.666984154,1.6778305229616965,12.805517883465201,91.0139904783075,13
29675,-0.07247755899220387,-274146.667735331,-274146.666984154,36.186298121200075,20.044466864015618,74.68626784466099,13
29321,1.6172138106603184,-274146.650222914,-274146.666984154,38.27217639761996,33.148543004020226,9.502451421630356,11
34027,5.81998607267429,-274146.606664249,-274146.666984154,43.25829068695288,75.87609277131952,9.224776304469483,10
20871,0.6409202231995345,-274146.660341484,-274146.666984154,26.273262492316192,27.03975509533329,0.4011497108053088,11
34662,0.11112669297920284,-274146.665832407,-274146.666984154,44.36591285251212,83.95881156034727,72.09196410686864,11
49852,-1.7395568179559027,-274146.68501339,-274146.666984154,62.07276612233836,68.24157457571104,69.16598139968204,13
43071,4.930079465487937,-274146.615887481,-274146.666984154,54.563159838690716,47.814513872900086,71.70191383263628,11
42068,-0.887555930282529,-274146.676183023,-274146.666984154,51.24739864446238,38.761669409190496,14.31204222999476,11
53306,-0.8593601181152544,-274146.675890794,-274146.666984154,65.90471782737221,67.26522180057167,81.17554143191153,13
32555,3.1106278709827104,-274146.634744768,-274146.666984154,40.21957956886147,71.4334378947172,59.686357411858324,11
32335,2.2465643772330313,-274146.643700155,-274146.666984154,41.5132393640405,47.144154032552265,80.64715968096412,13
50004,6.022712846557908,-274146.604563134,-274146.666984154,62.791325874444695,35.306536109165116,51.312475671982064,11
51279,1.592014738911511,-274146.650484084,-274146.666984154,66.18388449076643,82.53265595037969,38.02065668844083,11
65072,0.19017751410176872,-274146.665013103,-274146.666984154,80.35973741647526,26.00081418768063,71.09153414528112,13
50387,0.9280479312970467,-274146.657365615,-274146.666984154,61.781158697760105,39.22328673686325,76.14899197696388,11
42387,0.13565557969666395,-274146.665578183,-274146.666984154,52.98454708270283,5.351334379191469,1.4207507121945475,13
72355,4.059295290354829,-274146.624912523,-274146.666984154,88.99389482533739,88.52005532105971,51.94757025741444,11
11818,2.6503465201159218,-274146.639515248,-274146.666984154,14.306013696466865,86.45782035841567,31.29151568934244,11
18953,6.158521551552102,-274146.603155576,-274146.666984154,22.474265864484554,95.83828396726436,75.00604211207082,10
31435,-1.3432532550728546,-274146.680905993,-274146.666984154,37.97920315493326,36.107906208266144,52.96089001797837,13
62368,-3.122013423432809,-274146.699341543,-274146.666984154,78.88013208210823,43.78277196053216,44.674275666242586,13
75601,-0.3310265040820696,-274146.670415002,-274146.666984154,96.6763548990825,52.93732581221442,44.91542864576717,13
64691,-1.542381615353517,-274146.682969813,-274146.666984154,81.01958173173063,60.92565958198205,0.34970609061539837,13
26018,0.13960289320733318,-274146.665537272,-274146.666984154,33.14215102220039,34.380801255137484,47.83129924418374,11
28696,-1.9716074204797231,-274146.687418425,-274146.666984154,36.08037220705861,55.40209494501893,94.11864540437921,13
12984,-3.0638458882342166,-274146.698738679,-274146.666984154,16.55597074815419,19.38220761059427,34.92191809219489,13
36145,-0.7385342334722726,-274146.674638522,-274146.666984154,42.47062289971951,32.26240597783227,62.08481112984937,13
5176,0.7845638214661391,-274146.658852723,-274146.666984154,5.366356787629118,85.25352727295707,96.42918769256319,13
68327,0.09410986434332198,-274146.666008774,-274146.666984154,86.88535476818122,21.35698298976845,31.748199975277764,13
11339,4.186744600897017,-274146.623591604,-274146.666984154,16.55999390999439,22.457267573111665,42.32532150171563,11
33650,-3.1464062636728305,-274146.699594357,-274146.666984154,43.49731861782772,56.543001679525375,70.84023329150806,13
76965,-0.7937542372697082,-274146.675210837,-274146.666984154,96.50937481517312,84.24373956570994,11.814094982781219,13
69454,4.908696002083747,-274146.616109105,-274146.666984154,87.44569020074812,26.479744961791706,43.27450645810887,11
68976,3.0535350827376226,-274146.635336493,-274146.666984154,86.59555009994745,51.79871240449216,33.85534333797092,11
18911,-1.4030692418056732,-274146.681525942,-274146.666984154,23.410854229942853,69.14481207099246,77.61793996780257,13
31524,-3.459532333422664,-274146.70283968,-274146.666984154,41.22029860023095,34.25172110542988,97.46698345844838,13
55219,-0.9184016160197066,-274146.676502716,-274146.666984154,70.21566402169894,39.72626833499309,29.576820847855767,13
6918,1.2272324495674334,-274146.654264786,-274146.666984154,7.593894746635179,49.453689732988,45.577284926457544,13
1207,1.4657842304807829,-274146.651792371,-274146.666984154,1.3851069163330159,11.843047112526078,59.88750146218128,13
56873,5.617790348442556,-274146.60875986,-274146.666984154,73.12675781141365,5.422840828542079,18.0690179922273,10
27902,0.5524783929760619,-274146.661258119,-274146.666984154,33.664758463737684,13.944462794499088,76.36652352298742,11
3472,1.8870542427094208,-274146.647426215,-274146.666984154,4.593058534520203,29.62236694700367,9.144370391899304,11
12602,3.20708647464586,-274146.633745045,-274146.666984154,15.89491996939075,75.68490268689781,18.777202807500693,11
61344,0.32197444862436414,-274146.663647124,-274146.666984154,76.9890132666227,28.87772510900536,85.63852106119326,13
67594,0.5050876887302829,-274146.661749289,-274146.666984154,82.09742274408546,87.95302424166904,28.407445236950718,11
30461,-1.9451562594880245,-274146.687144278,-274146.666984154,38.76820058764805,2.3066641575367033,22.028754771864975,13
24130,-3.9422765280001806,-274146.707842971,-274146.666984154,28.400050190418007,32.63137907827383,58.41847840041242,13
26599,0.3708426308693341,-274146.663140641,-274146.666984154,33.17881580803398,93.43488622366307,90.06892556483145,13
71356,3.0400476897144433,-274146.63547628,-274146.666984154,88.67711989888771,19.325340582770576,71.08528668906952,13
60049,2.966904955328355,-274146.636234351,-274146.666984154,75.98596096902658,53.657842865722095,97.14395297203981,11
37114,-1.078841090952434,-274146.678165554,-274146.666984154,45.272579687713794,41.53718748059078,76.66216363562116,13
69601,3.3987698284835712,-274146.631758387,-274146.666984154,87.31207860678552,2.0827116772391543,22.81418148985335,11
24410,3.208092333468078,-274146.63373462,-274146.666984154,30.39779152061836,87.28552471450823,32.975796398324086,11
34753,4.685614869009923,-274146.618421178,-274146.666984154,44.28606718314817,36.86256195776222,83.77446914721156,11
26644,-0.0035071449724706633,-274146.667020503,-274146.666984154,33.30317839871312,90.49506842708576,27.967996360887934,13
75257,0.2845655424964902,-274146.66403484,-274146.666984154,95.95111774931124,2.6962698279681527,25.850137735597443,13
18467,3.0753837067054652,-274146.635110048,-274146.666984154,23.811635171720482,39.5210928474602,22.476073576780173,11
70070,-0.2990470228170894,-274146.670083558,-274146.666984154,87.31330719010109,2.653449922509842,61.05361201126813,13
33106,1.2920948092314348,-274146.653592535,-274146.666984154,40.92668475375654,74.82032926256544,59.2572088786402,11
28388,1.2034998537104313,-274146.654510757,-274146.666984154,35.695855264652906,32.893149546762004,36.867177938198395,11
68292,0.3879545920713208,-274146.662963288,-274146.666984154,85.21254978378975,85.28881321114476,54.654791701805934,13
46825,-0.18878888977329988,-274146.668940813,-274146.666984154,57.848203150428674,52.74659392403361,70.89777804147307,13
21349,1.628751140523429,-274146.650103338,-274146.666984154,27.14303271409011,40.298775852731005,24.269103332528303,11
20061,-4.1972674791741005,-274146.710485766,-274146.666984154,29.067378198787885,73.44077463970565,83.93833306245364,13
64474,1.1389639011312347,-274146.655179625,-274146.666984154,81.56309473737478,25.139554882715462,22.970941552227632,13
33346,2.2379146596880277,-274146.643789803,-274146.666984154,41.600032723846226,89.84663569093424,29.98889378927021,11
66540,-1.1946906421135453,-274146.67936625,-274146.666984154,84.17820948982515,47.60425632401313,52.06717005455832,11
19570,2.841898370970259,-274146.637529953,-274146.666984154,23.28036041507642,30.20344982789794,38.95863603709944,11
23693,-0.6311841725103496,-274146.673525917,-274146.666984154,31.280796576137696,37.00349637701123,14.553485554904197,11
55867,1.6304417583783541,-274146.650085816,-274146.666984154,70.1958963273047,21.581625210486617,59.42083817106926,13
66631,-0.9096395859971669,-274146.676411904,-274146.666984154,81.54666840672382,63.26909555093717,88.29924885300055,13
67348,1.2547711006375255,-274146.653979368,-274146.666984154,84.02846188977709,95.90506680719193,18.93397384825974,11
29626,3.6640565393931435,-274146.629008884,-274146.666984154,37.67769062268098,52.75616944378962,8.479079195042766,11
33981,2.8434136683625755,-274146.637514248,-274146.666984154,41.44867572569403,86.8305071886725,13.264999707094978,11
22188,1.62103173287336,-274146.650183344,-274146.666984154,25.95160633320123,45.46805933966468,62.937227619838104,11
18020,-0.6674414292567313,-274146.673901697,-274146.666984154,22.769134999204198,72.17477746972564,87.81256249182421,11
60961,-1.4265740339466124,-274146.681769552,-274146.666984154,76.91210395724325,88.57695940916064,36.09126224249581,13
3518,2.7954896960716415,-274146.638010945,-274146.666984154,5.949019606972644,90.28570599076886,25.494641274878347,11
2635,4.90662021499518,-274146.616130619,-274146.666984154,3.315952833905044,91.26739162487641,55.53013101410945,11
31976,0.17390969927684705,-274146.665181707,-274146.666984154,40.353748128554805,92.82928338872124,64.96551138902046,13
44803,2.0162917130162175,-274146.646086763,-274146.666984154,54.18034609472887,47.58154555686797,74.13319869811896,11
12870,2.6847556980146448,-274146.639158622,-274146.666984154,16.242648064064436,17.09351251250209,33.82180433167952,11
55041,0.9222477146353786,-274146.65742573,-274146.666984154,68.74146348570903,35.114525034267956,69.6947012789281,13
2708,-0.9300780756460936,-274146.676623734,-274146.666984154,2.219801391619847,92.33005834082002,13.574870760580998,13
28685,0.7011749294946937,-274146.659716988,-274146.666984154,34.19020607405468,88.56209447570241,73.19438089701436,13
52727,5.121930226582894,-274146.613899088,-274146.666984154,67.06871132560364,84.48505573582122,43.07907647530069,11
15033,3.678535031903059,-274146.628858825,-274146.666984154,18.62978610447714,10.354187388211319,58.44769690639464,13
71573,-2.295362986172085,-274146.690773915,-274146.666984154,89.34028600265717,57.530998687860425,36.445972803206814,13
65016,1.0101699746901192,-274146.65651448,-274146.666984154,79.01152659745223,69.338776879616,89.15825605314588,13
30056,2.7647065353275835,-274146.63832999,-274146.666984154,37.62887081221584,69.53140829971503,95.04243865239482,11
56645,-1.0367638373390693,-274146.677729454,-274146.666984154,69.98805127403115,55.91320638311227,75.39326350714963,13
36759,-0.5591808386051882,-274146.672779655,-274146.666984154,44.60693234180062,14.042585381640707,19.530322713142528,13
27839,-1.214502455320158,-274146.679571585,-274146.666984154,33.39486899738661,0.7963407084689478,72.63557044167504,13
75098,-0.9317830653197013,-274146.676641405,-274146.666984154,94.64867813009424,94.51047097279674,49.374583482066264,13
70088,-4.721537608899645,-274146.715919443,-274146.666984154,88.84966315159284,53.09912009389828,48.82913955024374,14
57528,-0.46906585124749556,-274146.671845679,-274146.666984154,69.54848372625693,54.36835535433134,71.8873415498824,13
59154,1.94934150831339,-274146.646780653,-274146.666984154,74.30074968842077,66.54421843867756,42.79881749203504,11
73044,-0.525524437361706,-274146.672430831,-274146.666984154,92.86246288375217,8.665527656167214,48.73827379169573,14
39896,2.371371530844187,-274146.64240662,-274146.666984154,49.893343098694615,16.19221483456488,8.981703511165865,11
75618,4.745060254894274,-274146.61780507,-274146.666984154,94.49839691036071,12.42056527991071,55.57629915278271,11
1923,0.5683847725672445,-274146.661093261,-274146.666984154,3.110524665404715,82.5506758857457,90.53036819892435,13
75756,0.5000696831520369,-274146.661801297,-274146.666984154,96.26320188696666,96.90364810353338,20.86559970735557,13
69234,2.573374288558486,-274146.640313009,-274146.666984154,84.7306580820344,18.092702092299408,8.601086278893252,11
46880,4.581315963687731,-274146.61950216,-274146.666984154,58.843593374700575,88.15800502714184,66.72831858712895,11
23699,0.19752834273014827,-274146.664936917,-274146.666984154,30.42867103971622,52.02766417255148,12.352994240211716,11
69321,0.7232942873005256,-274146.659487737,-274146.666984154,87.23526891668241,26.30959908689183,54.54275497593139,13
13358,4.7368894912645,-274146.617889754,-274146.666984154,17.232680079611868,52.35470397754388,27.671085360536132,11
10146,-1.7802500862100175,-274146.685435146,-274146.666984154,14.314064647140874,78.25502035199528,90.37486383844106,14
20813,4.069937046430293,-274146.624802229,-274146.666984154,28.75270216335987,64.74605454085919,8.286235486506419,11
540,3.96365970497891,-274146.625903716,-274146.666984154,0.4864723435552267,78.42663795444255,15.324440336854591,11
13454,4.888636795906064,-274146.616317004,-274146.666984154,19.125373091908138,14.522410870268317,54.43743866072848,10
37167,-1.3712623683857073,-274146.681196287,-274146.666984154,45.322599606099836,70.43461806358279,94.92705158748157,13
72647,0.108512330550187,-274146.665859503,-274146.666984154,90.73033749302009,79.0940035336917,66.50164431894346,13
36752,5.878998040675407,-274146.606052633,-274146.666984154,43.84105799441686,82.13171372235972,5.6855463289175106,10
30663,-1.6960712665162792,-274146.684562694,-274146.666984154,36.485744694077866,73.2676094006116,7.934144924402236,13
2911,2.3589086199143288,-274146.642535789,-274146.666984154,4.022044006363723,10.748789072847908,79.79564992086722,11
49551,3.56425288510329,-274146.630043276,-274146.666984154,62.212820472440164,12.382871187347554,66.74423332730873,11
16079,2.2230528344371265,-274146.643943835,-274146.666984154,18.50299593571779,95.5599470107679,82.43586483616701,13
77581,4.1509235532780595,-274146.623962863,-274146.666984154,97.02653806871895,65.33185299509678,25.149735936985874,11
2057,-4.852350301297994,-274146.717275221,-274146.666984154,2.5558774686607872,92.45573239213157,50.01566592397808,14
47159,-1.390720856130436,-274146.68139796,-274146.666984154,58.399475458215015,3.821620572078454,69.65898041984876,11
57220,0.09391708877619388,-274146.666010772,-274146.666984154,71.67471461603209,32.70940661922886,4.600153509583819,13
47166,-1.7660715710159653,-274146.685288196,-274146.666984154,58.691750367200044,21.002312673645868,17.89394385223411,14
8329,4.396437719350002,-274146.621418288,-274146.666984154,9.912928262745188,50.326095711041084,41.07771393826425,11
8363,0.7155023241500422,-274146.659568495,-274146.666984154,11.452450554374442,82.31148562773659,88.44265294055532,13
31207,4.445657491655537,-274146.620908161,-274146.666984154,38.961158641980816,96.4300974026229,73.16388577033898,11
52031,-0.9085904039200374,-274146.67640103,-274146.666984154,65.10372501377277,52.72198228047262,69.27988920051311,13
34897,3.9722364795067002,-274146.625814824,-274146.666984154,42.967446608195914,36.53749238713842,48.5452408163757,11
26167,-4.069244273100884,-274146.709158899,-274146.666984154,33.017829570182826,34.00754520209041,44.44976386528684,13
69668,2.6274879880561186,-274146.63975216,-274146.666984154,87.52632901502672,71.55792146149851,20.043412380778502,11
33625,0.04119277740825729,-274146.666557221,-274146.666984154,43.4838796662424,97.41563164902301,69.68941413485132,13
14806,0.024604340169591222,-274146.666729148,-274146.666984154,17.3698319012319,76.19674174298032,8.748248118410404,13
43244,1.025985270984938,-274146.656350566,-274146.666984154,53.830199117497656,30.17457448897724,85.27774181920175,11
75287,-0.9832314579696899,-274146.67717463,-274146.666984154,94.1724108353852,52.177207356048754,49.50389459710945,13
21788,1.352442429699429,-274146.652967076,-274146.666984154,27.72525306312791,50.94444530898768,17.147227663718112,11
29728,-0.7038620383744308,-274146.67427917,-274146.666984154,37.1814798071795,88.43603108764893,14.573482524234292,13
55263,-0.9888320473179256,-274146.677232676,-274146.666984154,73.18046319265991,56.87017966523835,70.52311117032103,11
63694,1.245367157461423,-274146.654076833,-274146.666984154,80.40032439783899,20.672060125237312,15.944765706238185,13
45524,4.547321574784954,-274146.619854487,-274146.666984154,56.10344101634624,26.616396355827558,17.989645636196055,11
58432,-1.3144989862684782,-274146.680607976,-274146.666984154,73.81982502762389,43.860565871882336,17.791382412940223,13
30312,0.22208241242337057,-274146.664682432,-274146.666984154,37.008679592962565,40.63947691453,57.56056423027127,13
64816,3.9096558075238974,-274146.626463427,-274146.666984154,80.92575696692288,60.434456073882934,58.814322579685104,11
4162,3.5783742836908545,-274146.629896918,-274146.666984154,4.595271854079954,62.98911669596939,27.723809492397784,11
33165,-2.979155501436077,-274146.697860925,-274146.666984154,43.54525441615341,79.9682414196341,73.30725726508484,13
8949,2.444982509079765,-274146.641643696,-274146.666984154,10.034259453442294,79.31713833501658,96.89193826233765,13
7873,5.905474873251006,-274146.60577822,-274146.666984154,8.672059834774458,79.15988392568812,8.063241984778202,10
19525,1.6521661073935556,-274146.649860659,-274146.666984154,23.873630581353552,35.33094551210788,51.98162869006202,11
39116,1.6890208981957158,-274146.649478686,-274146.666984154,48.47089491965849,71.06171515880425,73.64968209182415,11
41224,2.026449303356313,-274146.645981487,-274146.666984154,49.41288127515143,86.15260546387074,2.3144422789071095,11
44854,-3.433118699782445,-274146.702565922,-274146.666984154,57.41747448001492,53.402294128138365,15.918220452565153,13
40708,1.4545199539402711,-274146.651909117,-274146.666984154,49.32599783124439,30.92313188505309,65.46382817005265,11
3250,-1.2104755436124632,-274146.679529849,-274146.666984154,2.149165873883029,86.1465599277368,25.43474679603452,13
24882,1.2093251578727073,-274146.654450382,-274146.666984154,31.58365904948335,19.246673409570175,22.909948865405163,10
59267,4.209628411407734,-274146.62335443,-274146.666984154,73.9381551350039,84.73596688920924,22.06650410619127,11
52622,0.5349834753175179,-274146.661439441,-274146.666984154,64.84475202262144,67.21798364275938,74.86656295273517,13
9065,1.1937519416374802,-274146.654611787,-274146.666984154,9.790088822162442,79.03419972227265,84.38668011652014,13
25616,-1.6957477517670048,-274146.684559341,-274146.666984154,30.82993707768798,25.314165718900583,62.65963304408903,13
29114,-1.4396998007857456,-274146.681905591,-274146.666984154,36.77954064407436,90.85455914699232,66.88538199523485,13
3818,-0.7624252563059132,-274146.674886135,-274146.666984154,3.9315930906464,12.036201825265929,37.2147025304888,13
61991,-3.6020506222177495,-274146.704316778,-274146.666984154,76.45072474856417,18.76533725163748,58.580787415966405,13
5067,1.0909214441749049,-274146.65567755,-274146.666984154,5.55968290232749,94.69134096651007,47.24390110104089,13
42127,-1.1871800330078228,-274146.679288408,-274146.666984154,52.628451464459935,86.95794587858416,36.89770570378814,13
22894,0.28813463399497463,-274146.663997849,-274146.666984154,27.499897629175933,92.54663128463378,68.0222323197997,13
53459,-0.4651648544186065,-274146.671805248,-274146.666984154,66.62064975417692,28.619535011024944,21.536378085438827,13
61679,-1.0258278043760192,-274146.67761611,-274146.666984154,74.33774577791479,21.581094441517386,64.92888276741881,13
